id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
30019180,Manhattan,Harlem,40.8169,-73.94024,Entire home/apt,4.605170185988092,30,11,0.26,1,0
29944408,Queens,Woodside,40.74638,-73.89332,Private room,3.6375861597263857,30,6,0.14,143,0
29857392,Manhattan,Lower East Side,40.72058,-73.98487,Entire home/apt,5.476463551931511,3,103,2.4,2,229
30020439,Brooklyn,Crown Heights,40.66963,-73.94715,Entire home/apt,5.700443573390687,30,2,0.06,3,63
29858126,Manhattan,Harlem,40.81195,-73.95138,Entire home/apt,5.438079308923196,30,3,0.07,1,0
29946757,Brooklyn,Bedford-Stuyvesant,40.68943,-73.92918,Private room,4.0943445622221,60,2,0.06,2,363
30020524,Manhattan,Lower East Side,40.71758,-73.98637,Entire home/apt,5.703782474656201,6,1,0.03,1,0
29948187,Manhattan,Hell's Kitchen,40.76024,-73.9965,Private room,4.90527477843843,5,15,0.35,1,163
29955067,Brooklyn,East New York,40.6698,-73.86065,Private room,4.564348191467836,7,1,0.05,1,180
29858182,Bronx,Wakefield,40.89392,-73.84427,Private room,4.499809670330265,2,52,1.2,3,350
29858919,Brooklyn,Bedford-Stuyvesant,40.68394,-73.95506,Entire home/apt,5.247024072160486,7,4,0.11,1,0
29858941,Bronx,Wakefield,40.89402,-73.84437,Entire home/apt,5.19295685089021,2,29,0.67,3,350
30021914,Bronx,Pelham Gardens,40.86347,-73.84128,Entire home/apt,4.290459441148391,2,85,1.98,1,358
29956865,Brooklyn,Crown Heights,40.6728,-73.9518,Private room,3.912023005428146,30,1,0.02,1,0
30023607,Manhattan,Lower East Side,40.72138,-73.98447,Private room,4.605170185988092,30,2,0.05,1,0
29958350,Manhattan,West Village,40.73676,-74.00058,Entire home/apt,5.799092654460526,30,6,0.14,1,0
29874717,Brooklyn,Bushwick,40.69772,-73.91364,Shared room,4.442651256490317,30,0,0.0,1,0
29877195,Manhattan,Murray Hill,40.74812,-73.97256,Entire home/apt,5.298317366548036,30,0,0.0,1,0
29877448,Manhattan,Upper East Side,40.76163,-73.96088,Entire home/apt,5.19295685089021,30,6,0.16,72,301
29878723,Brooklyn,Bedford-Stuyvesant,40.68293,-73.94868,Entire home/apt,5.726847747587197,3,24,0.56,1,13
29879085,Manhattan,East Village,40.72407,-73.98204,Entire home/apt,5.247024072160486,30,18,0.43,1,0
30027892,Brooklyn,Prospect Heights,40.67976,-73.97109,Entire home/apt,5.476463551931511,3,33,0.8,2,19
30129959,Manhattan,Harlem,40.80911,-73.94146,Private room,3.4011973816621555,30,2,0.05,1,0
29960000,Brooklyn,Cobble Hill,40.68736,-73.99224,Entire home/apt,5.541263545158426,4,14,0.32,2,1
29963179,Manhattan,Upper West Side,40.7956,-73.96276,Entire home/apt,4.442651256490317,365,4,0.11,1,284
30031616,Manhattan,Upper East Side,40.772335,-73.950981,Entire home/apt,6.3818160174060985,31,0,0.0,391,347
29963540,Brooklyn,Bushwick,40.69946,-73.91327,Private room,4.0943445622221,30,2,0.05,1,0
29963575,Queens,Rosedale,40.65679,-73.72956,Private room,4.007333185232471,30,112,2.66,2,308
29964050,Brooklyn,Crown Heights,40.67815,-73.94819,Entire home/apt,5.19295685089021,30,4,0.11,1,0
29964348,Manhattan,Upper East Side,40.76461,-73.96662,Entire home/apt,8.1886891244442,31,0,0.0,1,358
30033284,Manhattan,Financial District,40.705578,-74.008377,Entire home/apt,6.2422232654551655,31,0,0.0,391,274
30034070,Manhattan,Midtown,40.74619,-73.9871,Entire home/apt,5.365976015021851,2,45,1.1,15,331
29964495,Brooklyn,Sunset Park,40.6602,-73.99297,Entire home/apt,4.605170185988092,30,1,0.02,1,0
30131807,Queens,Ditmars Steinway,40.77157,-73.90621,Entire home/apt,4.31748811353631,3,1,0.02,2,0
30035973,Queens,Ditmars Steinway,40.76923,-73.8961,Entire home/apt,4.382026634673881,30,7,0.18,1,0
30132508,Brooklyn,Clinton Hill,40.69249,-73.96755,Entire home/apt,5.225746673713202,2,164,3.82,1,111
29965041,Manhattan,Midtown,40.75806,-73.96756,Private room,4.553876891600541,30,15,0.35,1,0
30038208,Brooklyn,Prospect-Lefferts Gardens,40.65774,-73.95846,Entire home/apt,4.9344739331306915,2,91,2.14,1,54
29965481,Queens,Howard Beach,40.65653,-73.832,Entire home/apt,5.564520407322694,2,303,7.04,1,247
29966192,Bronx,Pelham Bay,40.84509,-73.83223,Entire home/apt,4.584967478670572,30,22,0.51,1,0
30143717,Manhattan,Flatiron District,40.74424,-73.99051,Entire home/apt,6.20455776256869,30,6,0.14,2,0
30041537,Brooklyn,Williamsburg,40.7089,-73.96469,Private room,4.248495242049359,2,80,1.88,2,0
30147658,Brooklyn,Bushwick,40.69339,-73.92374,Private room,4.382026634673881,30,3,0.09,1,0
29967433,Manhattan,Washington Heights,40.83129,-73.94183,Private room,4.007333185232471,2,27,0.65,1,133
30043083,Brooklyn,East Flatbush,40.64994,-73.92874,Private room,3.871201010907891,1,14,0.33,3,0
29967691,Manhattan,Greenwich Village,40.72735,-74.00009,Entire home/apt,5.420534999272286,30,4,0.09,1,0
30152177,Manhattan,Greenwich Village,40.73294,-73.99795,Entire home/apt,5.700443573390687,30,0,0.0,3,0
30043966,Brooklyn,Bedford-Stuyvesant,40.68721,-73.92617,Entire home/apt,5.043425116919247,1,56,1.3,1,285
29968478,Queens,Rego Park,40.72915,-73.85275,Entire home/apt,4.941642422609304,30,10,0.24,1,0
29981480,Manhattan,Midtown,40.75564,-73.97173,Private room,5.1647859739235145,30,67,1.55,3,0
29981728,Brooklyn,Bushwick,40.70064,-73.91453,Entire home/apt,4.418840607796598,30,4,0.09,1,0
30046573,Manhattan,Chelsea,40.74296,-73.99838,Entire home/apt,5.318119993844216,2,122,3.0,1,22
29981890,Manhattan,East Harlem,40.80771,-73.9388,Entire home/apt,5.19295685089021,30,54,1.27,1,0
29982192,Brooklyn,Prospect-Lefferts Gardens,40.6611,-73.94949,Entire home/apt,4.653960350157523,30,1,0.02,1,0
30154255,Manhattan,East Village,40.73316,-73.98824,Entire home/apt,6.20455776256869,30,20,0.47,1,302
30046737,Queens,St. Albans,40.69788,-73.76644,Entire home/apt,4.882801922586371,30,100,2.39,1,1
29982557,Brooklyn,Williamsburg,40.71808,-73.94484,Entire home/apt,5.241747015059643,30,56,1.31,1,0
30047371,Manhattan,Washington Heights,40.85969,-73.92576,Private room,4.454347296253507,30,5,0.12,1,0
29983923,Manhattan,Midtown,40.75651,-73.96978,Shared room,4.605170185988092,30,24,0.56,3,0
30156697,Manhattan,West Village,40.73275,-74.00549,Entire home/apt,4.852030263919617,30,44,1.12,6,201
30053410,Brooklyn,Brighton Beach,40.58221,-73.96683,Private room,4.0943445622221,30,1,0.03,1,337
30156908,Manhattan,West Village,40.73275,-74.00549,Entire home/apt,4.852030263919617,30,36,0.85,6,277
30058948,Queens,Flushing,40.76337,-73.82944,Private room,4.553876891600541,1,30,0.76,3,47
30158061,Brooklyn,Williamsburg,40.71918,-73.94428,Private room,4.499809670330265,30,0,0.0,1,0
30159356,Manhattan,Midtown,40.75846,-73.96436,Private room,4.248495242049359,60,0,0.0,2,0
29984607,Manhattan,Midtown,40.75563,-73.97147,Private room,4.90527477843843,30,76,1.76,3,0
29987700,Manhattan,Lower East Side,40.71287,-73.97723,Entire home/apt,5.241747015059643,30,3,0.07,1,0
29990168,Brooklyn,Bushwick,40.68653,-73.91388,Entire home/apt,4.48863636973214,30,8,0.19,24,276
30059270,Queens,Ridgewood,40.70783,-73.90029,Private room,4.31748811353631,30,0,0.0,1,0
29993012,Brooklyn,Park Slope,40.67123,-73.9779,Entire home/apt,4.31748811353631,30,11,0.3,1,183
30161160,Manhattan,Hell's Kitchen,40.75675,-73.99681,Hotel room,5.497168225293202,1,35,0.82,19,362
30059328,Manhattan,Greenwich Village,40.72969,-74.00107,Entire home/apt,5.272999558563747,1,6,0.14,1,0
30060150,Brooklyn,Sunset Park,40.65896,-73.99163,Private room,3.8066624897703196,30,16,0.37,1,0
30161460,Manhattan,Hell's Kitchen,40.75666,-73.99856,Hotel room,5.497168225293202,1,46,1.08,19,362
29994675,Brooklyn,Bedford-Stuyvesant,40.67734,-73.90816,Private room,4.007333185232471,30,11,0.29,1,0
30060926,Queens,St. Albans,40.7003,-73.75054,Entire home/apt,5.616771097666572,2,26,0.62,8,298
29995362,Queens,Hollis,40.7152,-73.76813,Entire home/apt,4.605170185988092,3,86,1.99,1,37
29995668,Brooklyn,Bushwick,40.6952,-73.90901,Private room,4.0943445622221,30,6,0.14,3,0
30161645,Manhattan,Hell's Kitchen,40.75675,-73.99698,Hotel room,5.402677381872279,1,170,3.98,19,362
30062040,Brooklyn,Fort Greene,40.68534,-73.97555,Entire home/apt,5.272999558563747,30,0,0.0,1,0
30161866,Manhattan,Hell's Kitchen,40.75691,-73.99788,Hotel room,5.351858133476067,1,121,2.83,19,343
29995977,Brooklyn,Bushwick,40.70334,-73.9205,Private room,3.6888794541139363,30,1,0.02,1,0
30062210,Brooklyn,Bedford-Stuyvesant,40.68022,-73.90813,Private room,3.2188758248682006,30,1,0.02,1,0
30062478,Manhattan,Chelsea,40.75009,-74.00176,Entire home/apt,5.802118375377063,3,16,0.38,1,121
30064021,Manhattan,Harlem,40.82251,-73.95543,Entire home/apt,4.74493212836325,30,1,0.02,1,0
30162689,Manhattan,Harlem,40.81438,-73.94043,Entire home/apt,5.298317366548036,30,0,0.0,10,247
30066459,Manhattan,Morningside Heights,40.80961,-73.96517,Entire home/apt,4.605170185988092,30,1,0.02,1,0
30312807,Queens,Ditmars Steinway,40.77517,-73.90711,Private room,4.007333185232471,3,11,0.26,1,0
30068829,Manhattan,Hell's Kitchen,40.75682,-74.00147,Hotel room,5.351858133476067,1,184,4.26,19,343
30069021,Manhattan,Hell's Kitchen,40.75584,-73.99729,Hotel room,5.497168225293202,1,35,0.81,19,362
30069091,Brooklyn,Bushwick,40.6956,-73.92452,Private room,4.07753744390572,30,0,0.0,1,0
30313152,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,6.546785410760524,30,0,0.0,32,334
30169470,Manhattan,Lower East Side,40.71623,-73.98541,Private room,5.099866427824199,2,14,0.33,1,71
30069635,Queens,Astoria,40.76718,-73.92253,Private room,4.787491742782046,30,4,0.09,1,0
30171467,Queens,South Ozone Park,40.67907,-73.81415,Entire home/apt,4.477336814478207,3,74,1.75,2,340
30313661,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,6.56244409369372,30,0,0.0,32,12
30071646,Brooklyn,Sunset Park,40.6615,-73.99475,Private room,3.912023005428146,30,4,0.09,1,0
30071972,Brooklyn,Williamsburg,40.70713,-73.94156,Private room,3.8066624897703196,150,2,0.05,2,0
30173864,Brooklyn,Fort Greene,40.68879,-73.97262,Private room,4.248495242049359,30,3,0.07,1,0
30174397,Bronx,Fordham,40.85565,-73.90143,Private room,4.605170185988092,4,6,2.5,3,350
30082832,Brooklyn,Clinton Hill,40.69509,-73.96605,Entire home/apt,5.521460917862246,3,137,3.34,1,196
30175521,Brooklyn,Boerum Hill,40.68352,-73.98011,Private room,3.784189633918261,30,3,0.07,2,0
30175606,Brooklyn,Bushwick,40.68587,-73.91357,Private room,3.912023005428146,30,0,0.0,24,246
30314104,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,6.546785410760524,30,0,0.0,32,334
30314337,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,6.139884552226255,30,0,0.0,32,347
30082958,Staten Island,Dongan Hills,40.58389,-74.10492,Entire home/apt,4.663439094112067,3,50,1.16,1,53
30083825,Manhattan,Upper East Side,40.77813,-73.95703,Private room,4.499809670330265,30,0,0.0,1,0
30314623,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,6.139884552226255,30,0,0.0,32,347
30179240,Manhattan,Upper West Side,40.79062,-73.97309,Entire home/apt,5.056245805348308,2,15,1.34,1,183
30084665,Brooklyn,East Flatbush,40.64167,-73.93966,Private room,4.204692619390966,1,127,2.99,3,365
30086614,Manhattan,Washington Heights,40.84535701,-73.93643642,Private room,3.367295829986474,30,1,0.02,1,36
30314761,Brooklyn,Midwood,40.61665,-73.95545,Entire home/apt,4.477336814478207,6,28,0.67,1,7
30087377,Manhattan,West Village,40.73632,-74.00672,Entire home/apt,6.056784013228625,30,21,0.53,1,150
30314819,Brooklyn,Bushwick,40.68919,-73.92109,Private room,4.700480365792417,30,0,0.0,1,0
30315087,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,6.139884552226255,30,1,0.21,32,347
30182137,Manhattan,Upper East Side,40.77364,-73.95701,Entire home/apt,4.955827057601261,30,10,0.25,108,215
30183115,Manhattan,Hell's Kitchen,40.76238,-73.99805,Entire home/apt,5.0106352940962555,30,4,0.09,1,0
30183428,Manhattan,Upper West Side,40.7983,-73.96204,Entire home/apt,5.10594547390058,2,31,0.74,1,21
30184318,Brooklyn,Bedford-Stuyvesant,40.68502,-73.94318,Entire home/apt,5.1647859739235145,7,23,0.55,1,0
30318594,Manhattan,East Village,40.7286,-73.97894,Private room,4.04305126783455,35,3,0.07,1,0
30088310,Manhattan,Upper West Side,40.80211,-73.97015,Private room,4.867534450455582,30,3,0.07,1,0
30321542,Queens,Ridgewood,40.70449,-73.90982,Entire home/apt,5.247024072160486,30,1,0.02,2,0
30184570,Brooklyn,Williamsburg,40.7106,-73.95883,Private room,5.0106352940962555,30,1,0.02,1,0
30088906,Manhattan,Upper East Side,40.77011,-73.95208,Entire home/apt,5.521460917862246,30,0,0.0,1,0
30089134,Queens,Maspeth,40.73645,-73.90322,Entire home/apt,5.111987788356544,30,32,0.74,1,0
30186549,Brooklyn,Prospect-Lefferts Gardens,40.66333,-73.95191,Entire home/apt,4.990432586778736,3,155,3.64,1,97
30321732,Manhattan,Upper East Side,40.76958,-73.95454,Entire home/apt,5.857933154483459,30,9,0.21,1,287
30089412,Brooklyn,Clinton Hill,40.68377,-73.96093,Entire home/apt,5.5254529391317835,2,64,1.5,1,133
30322497,Manhattan,West Village,40.73718,-74.0003,Entire home/apt,4.927253685157205,30,3,0.07,1,0
30089955,Manhattan,Midtown,40.74947,-73.98493,Entire home/apt,5.978885764901122,30,1,0.02,1,0
30324051,Brooklyn,Bushwick,40.69678,-73.92373,Entire home/apt,4.605170185988092,30,1,0.02,2,0
30187850,Manhattan,Upper West Side,40.79455,-73.96403,Private room,4.787491742782046,30,1,0.02,1,0
30091313,Queens,Flushing,40.76489,-73.82954,Private room,4.330733340286331,2,28,0.66,3,64
30091911,Manhattan,Hell's Kitchen,40.76456,-73.98751,Entire home/apt,5.438079308923196,1,17,0.87,1,12
30198386,Queens,Flushing,40.75995,-73.80599,Entire home/apt,4.23410650459726,2,254,6.0,1,47
30324225,Manhattan,East Harlem,40.79802,-73.93602,Private room,4.174387269895637,30,2,0.05,1,0
30324273,Brooklyn,East Flatbush,40.65968,-73.93074,Private room,6.063785208687608,31,0,0.0,1,365
30092606,Manhattan,Hell's Kitchen,40.75494,-73.99649,Hotel room,5.497168225293202,1,37,0.86,19,362
30198546,Manhattan,Lower East Side,40.71828,-73.99106,Private room,4.700480365792417,30,35,0.83,1,61
30093843,Queens,Woodside,40.75517,-73.90595,Entire home/apt,4.919980925828125,1,118,2.79,1,3
30200473,Queens,Glendale,40.69589,-73.8976,Private room,3.58351893845611,30,5,0.12,1,0
30325586,Manhattan,East Village,40.72326,-73.98067,Private room,4.59511985013459,30,4,0.1,1,0
30325639,Queens,Little Neck,40.76147,-73.72054,Shared room,3.7376696182833684,30,1,0.02,1,0
30096719,Brooklyn,Clinton Hill,40.68837,-73.96816,Entire home/apt,4.787491742782046,1,173,4.01,1,202
30101694,Manhattan,Hell's Kitchen,40.75916,-73.99344,Entire home/apt,6.684611727667927,180,0,0.0,1,0
30104723,Brooklyn,Williamsburg,40.70811,-73.9503,Entire home/apt,5.442417710521793,30,14,0.35,3,42
30326749,Brooklyn,Flatbush,40.65334,-73.95649,Entire home/apt,4.787491742782046,30,11,0.26,1,170
30200487,Manhattan,Upper East Side,40.76804,-73.95945,Private room,4.290459441148391,30,0,0.0,1,0
30200744,Brooklyn,Prospect Heights,40.68102,-73.97331,Entire home/apt,5.1647859739235145,3,16,0.37,1,2
30105137,Manhattan,Harlem,40.80255,-73.94731,Entire home/apt,4.867534450455582,14,31,0.93,1,197
30201476,Manhattan,Tribeca,40.715793,-74.005871,Entire home/apt,6.133398042996649,31,2,0.05,391,333
30106162,Manhattan,Tribeca,40.71839,-74.00668,Private room,4.248495242049359,30,2,0.05,1,0
30205956,Brooklyn,Williamsburg,40.71645,-73.96364,Entire home/apt,5.634789603169249,2,29,0.68,1,0
30330519,Manhattan,Upper West Side,40.80218,-73.96651,Private room,4.248495242049359,1,7,0.17,1,0
30106990,Manhattan,Hell's Kitchen,40.75636,-73.99809,Private room,5.293304824724492,30,24,0.57,10,365
30108247,Manhattan,Chelsea,40.7445,-74.0056,Private room,4.867534450455582,30,1,0.02,3,0
30337531,Brooklyn,Brooklyn Heights,40.69277,-73.99832,Entire home/apt,4.8283137373023015,30,26,0.62,1,110
30109916,Bronx,Allerton,40.87005,-73.84729,Entire home/apt,4.736198448394496,1,167,3.89,1,218
30338113,Brooklyn,Bedford-Stuyvesant,40.68069,-73.94167,Entire home/apt,5.41610040220442,30,4,0.1,1,0
30347034,Brooklyn,Sunset Park,40.6635,-73.99537,Private room,3.6888794541139363,31,0,0.0,1,0
30208369,Brooklyn,Gravesend,40.60539,-73.97542,Private room,4.330733340286331,4,5,0.12,1,152
30208447,Manhattan,East Village,40.72811,-73.98306,Entire home/apt,5.298317366548036,4,5,0.59,1,28
30210441,Manhattan,Harlem,40.80601,-73.95013,Private room,5.0106352940962555,30,0,0.0,1,0
30112494,Manhattan,Harlem,40.82394,-73.95342,Entire home/apt,4.605170185988092,30,4,0.09,1,0
30113594,Manhattan,Little Italy,40.71782,-73.99935,Entire home/apt,4.553876891600541,30,1,0.04,1,0
30212188,Manhattan,Hell's Kitchen,40.75473,-73.9967,Hotel room,5.351858133476067,1,67,1.58,19,343
30212514,Manhattan,Hell's Kitchen,40.75546,-73.99669,Hotel room,5.497168225293202,1,16,0.37,19,362
30348624,Queens,Springfield Gardens,40.66202,-73.7686,Entire home/apt,4.836281906951478,1,318,7.45,3,330
30348707,Brooklyn,Prospect-Lefferts Gardens,40.65587,-73.95181,Private room,3.6888794541139363,1,2,0.07,5,0
30120427,Queens,Astoria,40.7707,-73.92178,Entire home/apt,4.941642422609304,30,2,0.05,1,0
30121473,Brooklyn,Bedford-Stuyvesant,40.68804,-73.91993,Private room,3.8066624897703196,30,1,0.03,2,0
30349066,Brooklyn,Dyker Heights,40.61822,-74.00802,Entire home/apt,5.0106352940962555,30,1,0.03,2,239
30212741,Queens,Jackson Heights,40.74945,-73.89561,Private room,3.7612001156935624,30,1,0.03,172,0
30122033,Manhattan,Upper West Side,40.77156,-73.99097,Entire home/apt,5.926926025970411,30,1,0.02,1,0
30122474,Manhattan,Chinatown,40.71463,-73.99873,Private room,4.174387269895637,1,39,0.91,2,0
30213232,Queens,Elmhurst,40.73863,-73.87711,Private room,3.5553480614894135,30,5,0.12,145,0
30123494,Brooklyn,Crown Heights,40.67287,-73.9596,Entire home/apt,5.3471075307174685,30,1,0.02,1,0
30350359,Brooklyn,Greenpoint,40.72269,-73.94378,Private room,3.5553480614894135,30,2,0.05,1,0
30124398,Brooklyn,Crown Heights,40.6771,-73.94228,Entire home/apt,5.41610040220442,7,5,0.12,3,0
30352862,Manhattan,East Village,40.72047,-73.97699,Private room,4.248495242049359,30,0,0.0,1,0
30213410,Queens,Elmhurst,40.74064,-73.87626,Private room,3.6635616461296463,30,5,0.13,145,0
30215130,Manhattan,West Village,40.73352,-74.00306,Entire home/apt,5.10594547390058,30,2,0.05,1,0
30125523,Manhattan,Murray Hill,40.74832,-73.97737,Entire home/apt,5.262690188904886,30,7,0.19,83,300
30227054,Manhattan,Midtown,40.74929,-73.98528,Entire home/apt,5.616771097666572,30,7,0.17,1,0
30354304,Brooklyn,Bedford-Stuyvesant,40.69848,-73.94593,Private room,3.4657359027997265,30,5,0.12,2,0
30355532,Manhattan,East Harlem,40.79574,-73.94557,Entire home/apt,4.90527477843843,30,16,0.39,122,307
30125569,Manhattan,East Harlem,40.80938,-73.93922,Private room,4.343805421853684,30,0,0.0,1,0
30357870,Queens,Jackson Heights,40.74887,-73.88027,Private room,4.330733340286331,30,2,0.16,122,337
30358423,Queens,Sunnyside,40.74902,-73.91343,Private room,4.23410650459726,30,1,0.03,122,246
30125704,Manhattan,Murray Hill,40.74926,-73.97643,Entire home/apt,5.298317366548036,30,4,0.13,83,321
30126088,Manhattan,Harlem,40.83054,-73.94692,Private room,5.043425116919247,1,4,0.1,6,0
30359944,Queens,Woodside,40.74845,-73.90011,Private room,4.330733340286331,30,11,0.3,122,337
30229561,Manhattan,Harlem,40.8269,-73.93908,Private room,3.5553480614894135,1,28,0.67,1,0
30229988,Manhattan,Midtown,40.75437,-73.9681,Entire home/apt,5.857933154483459,30,1,0.02,1,0
30126274,Manhattan,Washington Heights,40.83873,-73.94163,Entire home/apt,4.59511985013459,30,2,0.05,1,0
30231026,Manhattan,Hell's Kitchen,40.7602,-73.99576,Entire home/apt,5.616771097666572,30,5,0.12,1,0
30361847,Brooklyn,Park Slope,40.68245,-73.97713,Entire home/apt,4.8283137373023015,31,11,0.29,1,96
30127231,Brooklyn,Sunset Park,40.660371,-74.00014533,Entire home/apt,5.081404364984463,3,4,2.45,2,332
30367011,Brooklyn,Williamsburg,40.71284,-73.93748,Private room,3.871201010907891,30,5,0.12,1,0
30129734,Queens,St. Albans,40.68909,-73.76596,Entire home/apt,4.23410650459726,1,206,4.81,2,256
30367591,Manhattan,Hell's Kitchen,40.7579,-73.99125,Private room,5.521460917862246,30,0,0.0,1,173
30231630,Queens,Maspeth,40.73852,-73.90696,Entire home/apt,4.74493212836325,2,171,3.99,3,247
30231880,Manhattan,Greenwich Village,40.72956,-74.00088,Entire home/apt,5.783825182329737,8,19,0.58,1,48
